Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	Time
227	9009.893	73.74297	9094.16	8920.193	0.04534894	0.0031644236	0.051939894	0.03935291	9355.477143526077
228	9030.153	88.55623	9139.597	8910.69	0.04678904	0.0031124589	0.053639993	0.03924543	9397.995862960815
229	8911.639	77.28021	9001.776	8788.905	0.044764854	0.0037234942	0.051786643	0.03406723	9439.805021047592
230	8932.971	124.01324	9068.391	8731.957	0.04206889	0.0023248123	0.048471034	0.036074	9480.224064588547
231	7993.871	1232.3447	8966.04	5882.9014	0.037863687	0.004216231	0.045271643	0.028874423	9522.520317316055
232	8687.192	152.50446	8921.02	8536.951	0.04505743	0.005449822	0.057988208	0.036433067	9565.094530582428
233	8902.339	160.94444	9100.649	8660.618	0.047963362	0.003859082	0.05611304	0.042379234	9606.352978944778
234	8904.26	71.14477	8996.602	8832.599	0.047248274	0.0021667052	0.051703293	0.04352824	9649.488101959229
235	9003.829	31.231827	9055.642	8976.484	0.04620649	0.0032096684	0.05287935	0.03909567	9689.239329576492
236	8967.337	36.076866	8997.998	8907.034	0.046796057	0.002211224	0.052177917	0.041916247	9731.92235660553
237	8787.246	182.06631	8952.3545	8479.453	0.04472823	0.003231223	0.05165876	0.037051015	9774.414039850235
238	8803.348	173.23839	8967.417	8511.845	0.045986198	0.0032419472	0.0516904	0.040663127	9815.954975605011
239	8984.828	102.30802	9109.554	8834.882	0.047269695	0.0026592533	0.05466916	0.042840272	9858.833950281143
240	9075.914	63.617004	9177.944	9003.712	0.04724649	0.0021140052	0.0528346	0.042799454	9901.350591421127
241	8850.679	162.75835	9091.599	8637.615	0.043248612	0.0032276316	0.05248781	0.03901159	9942.481797456741
242	8868.134	198.63577	9098.38	8664.937	0.043419983	0.0031657438	0.04835709	0.036555234	9985.176339626312
